platform,date,user,content,likes,shares,comments,source_url,sentiment_label,sentiment_score
tiktok,2025-11-11T01:20:08.000Z,elpelondelaia,por segundo año consecutivo -Cola lanza su comercial hecho con que les parece el video? rñ recuerden que lo vieron con su amigo ,1911,174,144,https://www.tiktok.com/@elpelondelaia/video/7571271426045463828,neutral,0.7762407660484314
tiktok,2025-03-27T22:11:37.000Z,usuariosdigitales,"⚠️ ALERTA - 27 Marzo 2025 Abuso de la Inteligencia Artificial 🤖 🚨 ATAQUE a candidato Vídeo inauténtico con clonación de voz generado con IA Vídeo original: x.com/MashiRafael/status/1903823675540767040 Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",2,0,1,https://www.tiktok.com/@usuariosdigitales/video/7486615440337227014,negative,0.6886948347091675
tiktok,2025-03-01T21:11:05.000Z,usuariosdigitales,"⚠️ ALERTA - 1 Marzo 2025 Abuso de la Inteligencia Artificial 🤖 🎭SÁTIRA a candidato Vídeo sintético generado con IA con deepfake de candidato Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",10,0,2,https://www.tiktok.com/@usuariosdigitales/video/7476951622707350789,negative,0.6885740756988525
tiktok,2025-02-27T01:48:10.000Z,usuariosdigitales,"⚠️ ALERTA - 26 febrero 2025 Abuso de la Inteligencia Artificial 🤖 🎭SÁTIRA a candidato Vídeo sintético generado con IA con deepfake de candidato Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",10,0,0,https://www.tiktok.com/@usuariosdigitales/video/7475909757241511223,negative,0.6766659617424011
tiktok,2025-03-19T22:58:07.000Z,usuariosdigitales,"⚠️ ALERTA - 19 Marzo 2025 Abuso de la Inteligencia Artificial 🤖 🎭SÁTIRA a candidatos Vídeo sintético generado con IA con deepfake de candidatos Vídeo original: Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo González",7,0,1,https://www.tiktok.com/@usuariosdigitales/video/7483658734057655557,negative,0.6988168954849243
tiktok,2025-04-04T00:40:56.000Z,usuariosdigitales,"⚠️ ALERTA - 3 Abril 2025 Abuso de la Inteligencia Artificial 🤖 🚨 ATAQUE a candidato Vídeo inauténtico con clonación de voz generado con IA Vídeo original: vm.tiktok.com/ZMBHNA7fp/ Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",20,0,4,https://www.tiktok.com/@usuariosdigitales/video/7489251500993154359,negative,0.7062988877296448
tiktok,2025-04-10T21:50:13.000Z,usuariosdigitales,"⚠️ ALERTA - 10 Abril 2025 Abuso de la Inteligencia Artificial 🤖 🚨 ATAQUE a candidato Vídeo inauténtico con clonación de voz generado con IA Vídeo original: tiktok.com//video/7491345711418772742 Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",16,0,3,https://www.tiktok.com/@usuariosdigitales/video/7491805117847522566,negative,0.6466876268386841
tiktok,2025-03-08T17:51:45.000Z,usuariosdigitales,"⚠️ ALERTA - 8 Marzo 2025 Abuso de la Inteligencia Artificial 🤖 🎭SÁTIRA a candidato Vídeo sintético generado con IA con deepfake de candidato Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",14,0,0,https://www.tiktok.com/@usuariosdigitales/video/7479497852499053829,negative,0.6871800422668457
tiktok,2025-01-21T09:29:03.000Z,tutopress,"Tendencia 2025 : inteligencia artificial Si bien la inteligencia artificial será muy importante, aun debes enviar la información de conversiones para que la IA optimice tus campañas y te lleve al público más propenso a convertir. ",5,0,0,https://www.tiktok.com/@tutopress/video/7462298382141312262,neutral,0.484785258769989
tiktok,2025-10-08T16:39:03.000Z,chouink_agency237,10 IA à utiliser en 2025 ,7479,10700,114,https://www.tiktok.com/@chouink_agency237/video/7558891343041318200,neutral,0.5852063894271851
tiktok,2025-02-07T18:15:33.000Z,indieprojectmx,Descubre y maximiza el potencial de la IA en tu estrategia comercial del 2025. Acércate a nosotros para llegar más rápido a tus KPI’s del Q1. ,11,1,0,https://www.tiktok.com/@indieprojectmx/video/7468742508252630278,positive,0.6569628715515137
tiktok,2025-05-31T17:37:42.000Z,lichote_,IA 2021 x IA 2025 🤯 . . . . 🔓🕊👫💍,582200,65200,3547,https://www.tiktok.com/@lichote_/video/7510665382881987845,neutral,0.6295651793479919
tiktok,2025-05-26T12:54:49.000Z,escolafuturooficial_,"Tendência 2025🇺🇸 Essa é a nova tendência do mercado digital nos Estados Unidos, que está tornando muita gente milionária em 2025. Você cria atendentes virtuais com IA e presta esse serviço para as empresas personalizadas ",3260,215,41,https://www.tiktok.com/@escolafuturooficial_/video/7508737065979268358,positive,0.5298659205436707
tiktok,2025-10-27T00:56:15.000Z,isabelyclickshop,"La IA no es una moda, ¡es el futuro de los negocios! En 2025, las oportunidades serán infinitas. ¡Prepárate para la revolución y escala tu negocio! ",0,0,0,https://www.tiktok.com/@isabelyclickshop/video/7565698923675880718,positive,0.6846118569374084
tiktok,2025-12-11T17:17:30.000Z,g1,"A revista norte-americana Time escolheu os personagens ""arquitetos da IA"" como pessoas do ano em 2025. O anúncio ocorreu nesta quinta-feira (11). Em uma das duas capas divulgadas na edição de 2025, a revista mostra, em uma imagem gerada por IA, CEOs de big techs como Mark Zuckerberg (Meta), Lisa Su (AMD), Elon Musk (Tesla, SpaceX), Jensen Huang (Nvidia), Sam Altman (OpenAI), Satya Nadella (Microsoft), entre outros. Na imagem, os executivos estão sentados em uma estrutura de aço no topo de um prédio, conversando. A criação da Time é uma referência à foto tirada em 1932 de 11 operários em cima de uma viga durante a construção do arranha-céus Rockefeller Plaza, em Nova York. ""2025 foi o ano em que todo o potencial da inteligência artificial se revelou, e quando ficou claro que não haveria volta. Por inaugurar a era das máquinas pensantes, por impressionar e preocupar a humanidade, por transformar o presente e transcender o possível, os Arquitetos da IA ​​são as Personalidades do Ano de 2025 da TIME"", escreveu a revista. Leia mais no ",2159,20,50,https://www.tiktok.com/@g1/video/7582650694365220117,neutral,0.5636613965034485
tiktok,2025-12-27T21:05:56.000Z,entertainment_square,"A Tik Tok creator just used Al to turn 2025's chaotic internet culture into a full cinematic experience. All the memes, trends, and random moments that lived on our timeline this year come together to create a masterpiece. What's crazy is that it's almost entirely built with Al. A perfect example at how these tools are being used to document culture by taking year of digital history and making it look like a high end production. ",1595,1098,67,https://www.tiktok.com/@entertainment_square/video/7588646907312983304,positive,0.5513941049575806
tiktok,2024-06-19T16:09:04.000Z,hablemos.de.consp,Respuesta a 🇲🇽,3487,76,414,https://www.tiktok.com/@hablemos.de.consp/video/7382247087791983878,neutral,0.8315868973731995
tiktok,2025-09-12T21:16:38.000Z,oscar_goldmaind, 🐐🐐,23,0,0,https://www.tiktok.com/@oscar_goldmaind/video/7549314661414391047,neutral,0.4067280888557434
tiktok,2025-09-28T23:00:07.000Z,akashsolucoes,"🔥 ESSAS 7 IAs VÃO MUDAR SEU 2025! Se você quer produzir conteúdo profissional, economizar HORAS de trabalho e impressionar todo mundo, PRECISA conhecer essas ferramentas! 🚀 📝 CLAUDE - A melhor IA para criar textos, roteiros, legendas… Supera até o ChatGPT em muitas tarefas! 🎨 LEONARDO - Gera imagens profissionais que parecem feitas por designers. De graça! 🎙️ ELEVENLABS - Transforma qualquer texto em voz ultra realista. Perfeito pra narração! 🧠 CHATMIND - Cria mapas mentais automáticos. Organize suas ideias em segundos! 🏆 IDEOGRAM - Faz logos incríveis com texto perfeito. Ideal pra marcas e negócios! 🎬 CAPCUT - Editor de vídeo com IA que faz TUDO sozinho. Cortes, legendas, efeitos… 🎵 SUNO - Cria músicas originais completas! Escolhe o estilo e pronto! Salva esse vídeo e começa a usar HOJE! 🔖 Qual você vai testar primeiro? 👇 Soluções por IA Soluções por IA Soluções por IA",31,3,1,https://www.tiktok.com/@akashsolucoes/video/7555278682059754764,neutral,0.5471221208572388
tiktok,2025-10-06T16:45:04.000Z,thalesdamidia, ,69,8,2,https://www.tiktok.com/@thalesdamidia/video/7558150709582073144,negative,0.3472995162010193
tiktok,2025-01-06T02:18:25.000Z,fabianortizt,"Feliz Año 2025! Iniciamos comentando sobre el inicio de la Campaña Electoral para las elecciones generales 2025, resumiendo algo sobre las actividades de los presidenciales en este día uno de campaña. ",18,1,2,https://www.tiktok.com/@fabianortizt/video/7456621127029361925,neutral,0.661186695098877
tiktok,2025-01-06T00:54:03.000Z,paulgavilanezn, ,163,3,31,https://www.tiktok.com/@paulgavilanezn/video/7456599374970342661,negative,0.3472995162010193
tiktok,2025-04-13T18:55:59.000Z,elianaasitimbay, 55555 todito 5555 Ecuador 🇪🇨 2025,33,0,3,https://www.tiktok.com/@elianaasitimbay/video/7492873358321782046,neutral,0.6429134011268616
tiktok,2025-11-11T17:55:20.000Z,soyecuatorianoec,Que pasaría si Ecuador gana la copa del Mundo según la IA 🇪🇨 ,18400,4445,474,https://www.tiktok.com/@soyecuatorianoec/video/7571527803141737759,neutral,0.8261179327964783
tiktok,2025-02-14T00:43:33.000Z,elorgulloecuatorino0,🇪🇨🌏💫 🇪🇨💜💪🏻 #💜💜💜🇪🇨🇪🇨🇪🇨 🇪🇨 🇪🇨 #💜💜💜🇪🇨 🇪🇨 🇪🇨 🇪🇨 🗣️💜💜💜💜 DEMOCRÁTICA NACIONAL 💜,213,8,21,https://www.tiktok.com/@elorgulloecuatorino0/video/7471068977326804270,positive,0.48492640256881714
tiktok,2025-04-13T11:40:56.000Z,diana_del_valle_menoscal,A ejercer mi derecho al voto ✍️ 🤠 ,46,0,5,https://www.tiktok.com/@diana_del_valle_menoscal/video/7492761362897063173,neutral,0.731218695640564
tiktok,2025-02-10T13:20:29.000Z,lilianiza_,NOOO!! 🫠 JAJAJAJA ,1726,479,14,https://www.tiktok.com/@lilianiza_/video/7469779730686872837,neutral,0.5222870707511902
tiktok,2026-01-13T09:04:43.000Z,mayor_722,congreso nacional hoy ,187,21,16,https://www.tiktok.com/@mayor_722/video/7594769514693168395,neutral,0.8424611687660217
tiktok,2024-06-03T13:48:17.000Z,luzdeluna0244,# DESDE ISRAEL LA VICRPRESIDENTA # HOY .#,36,0,3,https://www.tiktok.com/@luzdeluna0244/video/7376273443853044997,neutral,0.8010629415512085
tiktok,2023-08-15T12:12:33.000Z,querido.ec,"Por odio a Correa se Vota por cualquiera, pero por amor a la patria 🇪🇨 votamos por Luisa González Presidenta. ✋💙 ",7883,2605,794,https://www.tiktok.com/@querido.ec/video/7267520820946144518,neutral,0.5460666418075562
tiktok,2025-01-15T19:28:18.000Z,ecuadorenlupa,🇪🇨 ,41,13,16,https://www.tiktok.com/@ecuadorenlupa/video/7460226295700409642,neutral,0.6244810819625854
tiktok,2025-04-12T03:22:05.000Z,wilopradoec,😱🔴 Empezó la la ley seca El domingo todos a votar. 🇪🇨,762,10,33,https://www.tiktok.com/@wilopradoec/video/7492261721755618615,neutral,0.7006205916404724
tiktok,2025-01-16T18:23:22.000Z,la.tv.murcia,"El domingo 9⃣ de febrero, los ecuatorianos empadronados en el exterior 🌐 votarán de forma presencial en las . 🗳️🇪🇨 Para sufragar deben presentar cualquiera de estos documentos, vigentes o caducados: ✅ Cédula de identidad ✅ ID Consular ✅ Pasaporte Más detalles en el siguiente video. ⬇️📽️",1,1,0,https://www.tiktok.com/@la.tv.murcia/video/7460580657480142113,neutral,0.9101023077964783
tiktok,2023-10-19T20:44:09.000Z,gusjimcor67,OPOSICIÓN DEMOCRÁTICA ,83,57,0,https://www.tiktok.com/@gusjimcor67/video/7291773155490843910,negative,0.9464210867881775
tiktok,2025-04-08T18:04:43.000Z,carinacede__, ,39,2,4,https://www.tiktok.com/@carinacede__/video/7491004844115823894,negative,0.3472995162010193
tiktok,2025-10-02T22:59:48.000Z,atv.plusec,Así será la papeleta para el referéndum 2025. 🗳️🇪🇨 🇪🇨 ,34,5,4,https://www.tiktok.com/@atv.plusec/video/7556762939961642296,neutral,0.8068884015083313
tiktok,2025-04-29T01:46:55.000Z,escolafuturooficial_,Como criar uma inteligência artificial sem código e de graça em 2025. Nova onda do mercado digital para 2025. A criação de agentes de IA para atender negócios locais ou prestação de serviço. ,145,6,3,https://www.tiktok.com/@escolafuturooficial_/video/7498545644894784774,neutral,0.591239869594574
tiktok,2025-08-26T19:47:24.000Z,lucasmoura.ia,"Quer saber como ganhar dinheiro usando inteligência artificial em 2025? Nesse vídeo eu mostro 5 IAs que podem ajudar você a transformar tempo em lucro. Do marketing às imagens, passando por produtividade e criação de conteúdo — confira quais ferramentas estão no topo este ano. 🔹 5 IAs para ganhar dinheiro em 2025 🔹 Tendências de IA e novas ferramentas 🔹 Como usar inteligência artificial para gerar renda Se você busca produtividade, renda extra ou até novas formas de empreender, essas ferramentas vão te surpreender. ",62,8,5,https://www.tiktok.com/@lucasmoura.ia/video/7542983209617755398,positive,0.6033337712287903
tiktok,2025-04-14T14:47:23.000Z,alvis.wolff, ,0,0,0,https://www.tiktok.com/@alvis.wolff/video/7493180493547015446,negative,0.3472995162010193
tiktok,2025-10-29T20:42:38.000Z,trendtopdicas,"🧠 A IA que tá viralizando em 2025 se chama Banana Prompts 🍌 Ela encontra prompts virais em segundos, ajudando criadores e profissionais a gerar ideias poderosas e conteúdos que explodem nas redes 💥 Imagina ter uma IA que pensa antes mesmo de você pedir? É isso! 🚀 👉 Você usaria uma IA assim pra turbinar suas criações? Comenta aí 👇 ",56,16,7,https://www.tiktok.com/@trendtopdicas/video/7566746876284767508,neutral,0.5410950183868408
tiktok,2025-12-12T00:31:52.000Z,g1,A revista Time escolheu os empresários responsáveis por desenvolver a Inteligência Artificial como a Personalidade do Ano. A escolha destaca o impacto da tecnologia no mundo em 2025. O Jornal Nacional mostrou quem são os nomes por trás das maiores inovações de IA e o que isso significa para o futuro. Leia mais no ,33000,269,200,https://www.tiktok.com/@g1/video/7582762627793751314,neutral,0.5530391335487366
tiktok,2025-11-14T19:47:17.000Z,tortugavision,Preguntas del referéndum 2025 que tendrá lugar el día 16 de Noviembre para todos los ecuatorianos. Comparte este video para que todos los ecuatorianos acudamos preparados a votar. 🇪🇨🌏 ,83,32,33,https://www.tiktok.com/@tortugavision/video/7572670013824388374,neutral,0.7424235343933105
tiktok,2026-01-18T19:32:35.000Z,alcidesacostaec, Rivadeneira la nueva presidenta de la revolución ciudadana... ,8151,653,1127,https://www.tiktok.com/@alcidesacostaec/video/7596786400620498193,neutral,0.7033684253692627
tiktok,2025-09-23T23:12:22.000Z,elestelarec," En redes sociales circulan video de los manifestantes haciendo retroceder a cientos de militares en . Los uniformados han hecho uso progresivo de la fuerza y lanzado gas, pero la multitud no retrocede y avanza. ́ANACIONAL",12400,2390,548,https://www.tiktok.com/@elestelarec/video/7553426422879030539,neutral,0.5642582774162292
tiktok,2025-10-15T22:44:47.000Z,sonorama_ec,"ORGANIZACIONES SOCIALES Y SINDICALES SE CONCENTRAN EN UNIDAD DE FLAGRANCIA, QUITO La marcha convocada por organizaciones sociales y sindicatos llegó hasta la Unidad de Flagrancia en la avenida Patria, Quito, en el marco del Paro Nacional 2025. La movilización se desarrolla como parte de sus jornadas de protesta y busca visibilizar sus demandas en un espacio de concentración pacífica. ",199,11,10,https://www.tiktok.com/@sonorama_ec/video/7561583182861061388,neutral,0.6438100337982178
tiktok,2026-01-18T03:31:04.000Z,llivjs4,"CARETUCOS|| 🚨🤡 El gobierno de Daniel Noboa y la Vicepresidenta Pinto, INAUGURAN en un Centro de Salud, que fue hecho por Los Propios Habitantes, gracias a las Compensación por el Petróleo, son tan sinvergüenza que llevaron gente de afuera, y prohibieron a la Comunidad, celebrar algo que por derecho se lo han ganado con dolor y lucha, que vergüenza señores Noboa, Robar Obras de otros es Malo y descarado. # sucumbios ",3702,1178,20,https://www.tiktok.com/@llivjs4/video/7596538980414393608,negative,0.9563148021697998
tiktok,2025-10-28T02:55:11.000Z,colorado9684, ,198,31,38,https://www.tiktok.com/@colorado9684/video/7566100739211218183,negative,0.3472995162010193
tiktok,2025-04-12T00:30:41.000Z,yaceleryc3,🇪🇨🇪🇨🇪🇨guayaquil💥⚡⛈,963,173,29,https://www.tiktok.com/@yaceleryc3/video/7492217554778295558,neutral,0.6089184284210205
tiktok,2025-02-02T12:36:37.000Z,ochrisprado,"🚀 As MELHORES IAs para usar em 2025! 🤖🔥 Quer criar textos, imagens, vídeos, música e muito mais com inteligência artificial? Aqui estão as ferramentas TOP que vão facilitar sua vida! 👇 📝 Criar textos - ChatGPT 🎨 Criar imagens - Leonardo AI 🎬 Criar vídeos - Invideo 📊 Criar apresentações - Gamma AI 🎵 Criar música - Suno AI 🎙 Clonar voz - Eleven Labs 🧠 Criar mapas mentais - Chatmind 🔊 Transcrever áudios - Notta AI 🔥 Criar logos - Recraft AI 💡 Gerar ideias e planos - Gemini 💡 Gostou dessas dicas? Então curte ❤️, compartilha 📲 e me segue para mais conteúdos como esse! ",202,35,7,https://www.tiktok.com/@ochrisprado/video/7466799759206927621,neutral,0.578353762626648
tiktok,2025-01-02T18:30:00.000Z,nmaxvision,Que nuevas innovaciones tendra la IA en 2025? 🤔🤖 ,693,22,13,https://www.tiktok.com/@nmaxvision/video/7455356007770868998,neutral,0.8193403482437134
tiktok,2025-11-07T11:15:19.000Z,ofernandorank,"Testei as principais IAs lançadas em 2025 e essas são as 10 melhores. Essas IAs são tudo o que você precisa pra criar qualquer coisa que imaginar. E se você quiser aprender a usar todas essas lA's, é só me seguir.",4250,1416,164,https://www.tiktok.com/@ofernandorank/video/7569940484781559047,positive,0.760465681552887
tiktok,2025-06-13T23:39:57.000Z,jefdicastech,Se você ainda não está usando essas ferramentas está ficando atrasado! 😮 Veja tudo o que você pode fazer com IA em 2025 🧠Criar textos: ChatGPT 🖼️Criar imagens: Leonardo Al 📊Criar apresentações: Gamma 🎶Criar música: Suno 📈Criar mapas mentais: Chatmind 🎨Criar logos: Recraft 🎥Editar vídeos: Edits ✈️Planejar viagens: Gemini 🗣️Clonar sua voz: Fish Áudio 🎙️Transcrever audios: Notta Qual você não sabia e vai usar? ,1437,438,13,https://www.tiktok.com/@jefdicastech/video/7515582844521975046,neutral,0.6995772123336792
tiktok,2025-02-12T15:56:16.000Z,escolafuturooficial_,"Tendência 2025🇺🇸 Esse é a nova tendência do mercado digital nos Estados Unidos, que está tornando muita gente milionária em 2025. Você cria atendentes virtuais com IA e preta esse serviço para as empresas personalizadas ",2445,226,539,https://www.tiktok.com/@escolafuturooficial_/video/7470562060032576823,positive,0.5482422113418579
tiktok,2025-06-25T14:57:26.000Z,maviimarketing,Complete list of Al for every situation! ,165900,29500,913,https://www.tiktok.com/@maviimarketing/video/7519901223353404680,neutral,0.5484994649887085
tiktok,2025-01-11T22:23:04.000Z,ia7brasil,As Melhores IAs Gratuitas para Usar em 2025: Ferramentas que Você Precisa Conhecer ,66,13,6,https://www.tiktok.com/@ia7brasil/video/7458786993988799749,positive,0.6912561655044556
tiktok,2024-12-13T11:10:58.000Z,ainimation.studio, ,0,0,0,https://www.tiktok.com/@ainimation.studio/video/7447852244294192416,negative,0.3472995162010193
tiktok,2026-01-18T19:19:31.000Z,kevingeek_,"Una de las IAs más completas del mercado estará GRATIS durante todo el 2026. .ai es un All-in-One AI Workspace que te permite usar AI Chat y AI Image de forma ilimitada, además de crear páginas web, presentaciones, diseños y mucho más, todo desde un solo lugar. Para que te hagas una idea del nivel de esta plataforma: Genspark alcanzó $100M en ingresos anuales en solo 9 meses. 👉 Puedes probar Genspark gratis con créditos usando el link de mi perfil. ",1912,767,38,https://www.tiktok.com/@kevingeek_/video/7596783371624254728,positive,0.5562605261802673
tiktok,2026-01-19T21:36:43.000Z,carlosjaraj,La realidad de la política de contaminado por las m ,485,182,12,https://www.tiktok.com/@carlosjaraj/video/7597189819164314898,negative,0.8257400393486023
tiktok,2024-11-20T15:11:25.000Z,fricksonerazooficial,"A mis queridos Esmeraldeños, la campaña sucia no tiene limites, ya ustedes saben quienes actúan así. Una vez más les digo que estén tranquilos... esa es la cobarde respuesta de quienes no cuentan con el apoyo de la gente y no les queda más que usar campañas de odio. Por nuestra parte a seguir con entusiasmo y optimismo... la mejor respuesta es la que estamos dando cada día! Ni un solo voto a quienes pretenden arrebatarnos la oportunidad de futuro para Esmeraldas y el país entero. . . . . ",758,32,44,https://www.tiktok.com/@fricksonerazooficial/video/7439379325587115319,negative,0.6793534755706787
tiktok,2026-01-19T16:44:01.000Z,patriciachiribogaf,🇪🇨❤️ 🇪🇨 ,4868,654,139,https://www.tiktok.com/@patriciachiribogaf/video/7597114038715239697,positive,0.5058140754699707
tiktok,2026-01-20T00:31:51.000Z,angeltipantua7,"La de la de Ecuador posesionó a la nueva Directiva Nacional de esta encabezada por Gabriela Rivadeneira y su equipo. Muchos éxitos en su gestión para generar la unidad de las izquierdas, cerrando fila a los traidores y oportunista.",964,64,160,https://www.tiktok.com/@angeltipantua7/video/7597234880245779734,positive,0.47981947660446167
tiktok,2025-01-26T23:14:24.000Z,pedropaulobastos1,"💡 Em 2025, você pode ser literalmente o Homem de Ferro! Com as novas tecnologias, como o Operator da OpenAI, você já consegue usar a IA para controlar o seu computador com simples comandos. 🚀Além disso, existem projetos incríveis no GitHub que permitem integrar modelos de IA ao seu navegador, e o Google está trazendo ferramentas como o Mariner, uma IA integrada para otimizar pesquisas e até gerenciar contatos com facilidade. 🔥A revolução já começou e, se você imaginar, provavelmente existe uma IA que faz o que você está pensando! 🤖 👉 Curta e comente: qual tecnologia você quer conhecer a seguir? ",54,52,4,https://www.tiktok.com/@pedropaulobastos1/video/7464366506500001030,neutral,0.48400136828422546
tiktok,2025-07-17T12:08:02.000Z,lucasflame.ai,Essas são as melhores IAs pra você começar ainda em 2025 no digital🔥 ,261,64,2,https://www.tiktok.com/@lucasflame.ai/video/7528021440390565176,positive,0.9209980964660645
tiktok,2025-06-20T14:49:57.000Z,soqui.mx,"Con la IA puedes crear en masa, pero si todo suena igual, lo que falla no es la herramienta… es la voz de tu marca.",22,2,1,https://www.tiktok.com/@soqui.mx/video/7518043869007727890,neutral,0.5708600878715515
tiktok,2026-01-19T15:13:51.000Z,dreixxkode,"🐛 ¿CHAU QA MANUAL? 👋IA Testea tu Web Sola 🤖✨ 🧪 IA y Automatización en el Rol de QA Engineer La Inteligencia Artificial no solo escribe código, ahora también lo rompe (para bien). Te presento Abacus AI De-Buggin, la herramienta que busca automatizar el rol del QA Engineer. 🕵️‍♂️ Esta IA navega de forma autónoma por tu sitio web simulando ser un usuario real: registra cuentas, valida formularios complejos y completa flujos de compra para encontrar errores. ⚙️ Capacidades brutales: Navegación Autónoma: Ejecuta planes de prueba integrales sin guiones manuales. Evaluación UX: Detecta fallos en la experiencia de usuario. Reportes Automáticos: Se conecta a Google Drive y te deja el reporte en Excel o HTML. 📊 Cronograma: Puedes programar tareas recurrentes para que testee mientras duermes. Delegar el testing técnico optimiza tiempos y asegura calidad sin supervisión constante. ¿Confiarías en una IA para aprobar tu pase a producción? 👇 ",55,3,1,https://www.tiktok.com/@dreixxkode/video/7597091134116236564,neutral,0.56916743516922
tiktok,2024-12-18T16:09:24.000Z,robertospantoja,5 Inteligências Artificiais para Empresários 2025 ,21,3,3,https://www.tiktok.com/@robertospantoja/video/7449784672051039493,neutral,0.6432871222496033
tiktok,2024-12-19T14:12:58.000Z,baimdigimarketing,"Digital marketer wajib tahu nih! 🎯 Dengan tools AI ini, kerja makin cepat, hasil makin maksimal. Jangan sampai ketinggalan ya! 💡 ",5867,468,42,https://www.tiktok.com/@baimdigimarketing/video/7450125753552882951,positive,0.7856705188751221
tiktok,2025-08-10T13:53:22.000Z,luispdoesai,"POV: You time travel ⏳ back to the 80’s—big hair 💇‍♀️, mixtapes 🎶, kids playing outside until the streetlights came on 🌆. You tell them about 2025… and watch their faces drop 😳. 📚 Free AI Guides in bio 📚 A world where everyone’s glued to glowing screens 📱, conversations replaced by notifications 🔔, and “hanging out” means a group chat 💬. We traded backyard games 🏃‍♂️ for scrolling 📲, record stores 💿 for playlists 🎵, and real connection 🤝 for digital hearts ❤️. ",2290,415,58,https://www.tiktok.com/@luispdoesai/video/7536954315135667470,neutral,0.5611629486083984
tiktok,2025-05-19T17:53:26.000Z,yragan_ai,"Ты можешь зарабатывать в 2025 без команды! Рассказал про три схемы, где современные инструменты берут все на себя. Узнай, как превратить идеи в деньги без напряга! И не забудь написать слово ДЕНЬГИ в комментариях, чтобы получить подробную видеоинструкцию. ",1129,287,406,https://www.tiktok.com/@yragan_ai/video/7506216418908605704,neutral,0.643355131149292
tiktok,2025-05-24T22:16:48.000Z,giovanniartes, ,1668,370,35,https://www.tiktok.com/@giovanniartes/video/7508139711999839493,negative,0.3472995162010193
tiktok,2025-03-16T20:44:13.000Z,absolute.ego1st, ,4721,796,29,https://www.tiktok.com/@absolute.ego1st/video/7482510972884700422,negative,0.3472995162010193
tiktok,2025-10-11T09:18:57.000Z,giovanniartes,Use this template ,1818,1539,49,https://www.tiktok.com/@giovanniartes/video/7559891193249729848,neutral,0.5465656518936157
tiktok,2026-01-15T14:17:31.000Z,jeorgeouus,TOYOTA FAIRVIEW INC. For Queries Call/SmS/Viber/Whatsapp/Email 🪬🧿🧿🪬 Jeorgia “KHAMZ” Javier 0947-0205567 ( smart/whatsapp ) 0968-8525870 ( viber ready ) kamillejavier61.com Marketing Professional Toyota Fairview Inc.,6,0,0,https://www.tiktok.com/@jeorgeouus/video/7595592308448316692,neutral,0.9197941422462463
tiktok,2025-04-11T14:30:40.000Z,usuariosdigitales,"⚠️ ALERTA - 11 Abril 2025 Abuso de la Inteligencia Artificial 🤖 🚨 ATAQUE a candidato Vídeo inauténtico con deepfake y clonación de voz generado con IA Vídeo original: vm.tiktok.com/ZMBVBmymL/ Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",32,3,0,https://www.tiktok.com/@usuariosdigitales/video/7492062925390204166,negative,0.7733684778213501
tiktok,2025-04-12T20:27:43.000Z,usuariosdigitales,"⚠️ ALERTA - 12 Abril 2025 Abuso de la Inteligencia Artificial 🤖 🤝 APOYO a candidato Vídeo inauténtico con clonación de voz con generado con IA Vídeo original: facebook.com/reel/974236274692999 Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",37,1,0,https://www.tiktok.com/@usuariosdigitales/video/7492526020369714438,negative,0.5645984411239624
tiktok,2025-03-24T21:10:57.000Z,usuariosdigitales,"⚠️ ALERTA - 24 Marzo 2025 Abuso de la Inteligencia Artificial 🤖 🎭SÁTIRA a candidato Vídeo sintético generado con IA con deepfake de candidato Vídeo original: tiktok.com//video/7485211905150291222 Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",54,1,2,https://www.tiktok.com/@usuariosdigitales/video/7485486542077644087,negative,0.5136280655860901
tiktok,2025-04-13T18:48:57.000Z,rosmeryreyes854, 🇪🇨,415,107,50,https://www.tiktok.com/@rosmeryreyes854/video/7492871551478598958,neutral,0.6244810819625854
